stageId,loadout,winRate,avgSec,avgArkHp,star2Rate,star3Rate,avgKills,avgDrafts
5-13,all_expensive,3.3,138.0,4.0,3.3,0.0,3.6,3.00
5-13,turtle,3.3,252.1,59.0,0.0,0.0,18.8,5.70
5-13,siege_heavy,3.3,163.8,10.0,0.0,0.0,10.8,4.97
5-13,c_only,63.3,161.2,80.8,3.3,0.0,76.4,5.73
5-13,r_only,96.7,148.7,41.4,6.7,0.0,92.1,5.93
5-14,recommended,100.0,138.8,140.0,83.3,50.0,77.0,6.00
5-14,balanced,100.0,146.1,137.4,73.3,13.3,76.8,6.00
5-14,physical_only,100.0,147.9,137.8,70.0,3.3,76.8,6.00
5-14,arcane_heavy,73.3,160.0,125.2,46.7,3.3,65.8,5.87
5-14,holy_heavy,30.0,158.2,122.7,16.7,3.3,36.8,5.50
5-14,no_blocker,86.7,140.3,33.0,40.0,0.0,66.6,5.90
5-14,spam_cheapest,0.0,0.0,0.0,0.0,0.0,1.7,4.77
5-14,all_expensive,23.3,138.4,21.1,13.3,0.0,20.8,3.70
5-14,turtle,66.7,182.2,110.8,23.3,0.0,64.0,5.97
5-14,siege_heavy,36.7,162.1,47.8,0.0,0.0,35.6,5.30
5-14,c_only,100.0,148.1,139.6,80.0,16.7,77.0,6.00
5-14,r_only,100.0,143.2,104.0,13.3,0.0,74.2,6.00
5-15,recommended,100.0,142.8,99.7,26.7,6.7,80.9,6.00
5-15,balanced,73.3,152.5,64.4,6.7,0.0,62.8,5.50
5-15,physical_only,63.3,146.5,52.0,6.7,0.0,59.9,5.30
5-15,arcane_heavy,16.7,146.2,38.6,3.3,0.0,14.4,3.50
5-15,holy_heavy,16.7,155.4,28.2,3.3,0.0,16.1,3.60
5-15,no_blocker,100.0,143.2,127.3,50.0,16.7,83.1,6.00
5-15,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.0,2.93
5-15,all_expensive,0.0,0.0,0.0,0.0,0.0,2.4,2.23
5-15,turtle,0.0,0.0,0.0,0.0,0.0,0.7,2.93
5-15,siege_heavy,0.0,0.0,0.0,0.0,0.0,0.0,2.93
5-15,c_only,3.3,142.8,49.0,0.0,0.0,9.6,3.03
5-15,r_only,60.0,144.8,39.3,10.0,0.0,59.5,5.23
5-16,recommended,100.0,144.4,93.7,30.0,0.0,83.7,6.00
5-16,balanced,86.7,153.8,56.0,6.7,0.0,72.6,6.00
5-16,physical_only,63.3,151.6,40.0,3.3,0.0,61.2,5.93
5-16,arcane_heavy,26.7,156.1,66.1,3.3,0.0,40.1,5.70
5-16,holy_heavy,13.3,153.4,45.0,3.3,0.0,21.8,5.50
5-16,no_blocker,100.0,139.6,123.6,40.0,0.0,89.8,6.00
5-16,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.0,5.00
5-16,all_expensive,0.0,0.0,0.0,0.0,0.0,14.9,4.17
5-16,turtle,0.0,0.0,0.0,0.0,0.0,3.0,5.17
5-16,siege_heavy,3.3,153.5,10.0,0.0,0.0,9.4,5.23
5-16,c_only,16.7,149.1,26.4,0.0,0.0,55.6,5.87
5-16,r_only,100.0,145.0,76.1,13.3,0.0,80.3,6.00
5-17,recommended,100.0,151.1,94.7,3.3,0.0,73.3,6.00
5-17,balanced,100.0,160.3,97.4,3.3,0.0,73.7,6.00
5-17,physical_only,100.0,165.6,85.9,0.0,0.0,72.2,6.00
5-17,arcane_heavy,76.7,176.6,89.5,0.0,0.0,68.9,6.00
5-17,holy_heavy,30.0,181.8,42.2,0.0,0.0,36.8,6.00
5-17,no_blocker,66.7,143.8,49.0,16.7,0.0,61.6,5.67
5-17,spam_cheapest,0.0,0.0,0.0,0.0,0.0,5.0,5.83
5-17,all_expensive,0.0,0.0,0.0,0.0,0.0,2.1,2.43
5-17,turtle,0.0,0.0,0.0,0.0,0.0,15.8,6.00
5-17,siege_heavy,3.3,164.6,12.0,0.0,0.0,15.7,5.80
5-17,c_only,23.3,151.6,36.0,0.0,0.0,59.9,6.00
5-17,r_only,100.0,147.7,84.6,10.0,0.0,73.2,6.00
5-18,recommended,100.0,142.5,131.0,56.7,16.7,111.1,6.00
5-18,balanced,40.0,147.2,100.8,6.7,0.0,67.2,5.37
5-18,physical_only,56.7,151.2,80.4,3.3,0.0,83.9,5.67
5-18,arcane_heavy,10.0,144.2,32.7,0.0,0.0,26.4,4.23
5-18,holy_heavy,3.3,144.9,21.0,0.0,0.0,15.9,4.00
5-18,no_blocker,90.0,140.9,56.1,33.3,0.0,94.1,5.90
5-18,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.7,3.57
5-18,all_expensive,0.0,0.0,0.0,0.0,0.0,4.1,2.77
5-18,turtle,0.0,0.0,0.0,0.0,0.0,24.5,4.90
5-18,siege_heavy,3.3,152.7,50.0,0.0,0.0,19.8,4.20
5-18,c_only,3.3,149.9,121.0,0.0,0.0,55.4,5.07
5-18,r_only,100.0,141.6,54.4,30.0,0.0,99.1,6.00
5-19,recommended,100.0,145.2,118.3,43.3,16.7,85.3,6.00
5-19,balanced,40.0,149.2,95.3,6.7,3.3,43.6,5.03
5-19,physical_only,40.0,148.1,76.4,3.3,0.0,49.9,5.03
5-19,arcane_heavy,23.3,145.5,60.1,3.3,0.0,32.8,4.63
5-19,holy_heavy,6.7,146.7,88.0,0.0,0.0,20.4,4.53
5-19,no_blocker,83.3,140.3,51.7,40.0,0.0,72.3,5.67
5-19,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.7,4.00
5-19,all_expensive,0.0,0.0,0.0,0.0,0.0,1.4,2.93
5-19,turtle,0.0,0.0,0.0,0.0,0.0,2.9,4.00
5-19,siege_heavy,0.0,0.0,0.0,0.0,0.0,1.6,4.00
5-19,c_only,10.0,151.9,36.0,0.0,0.0,33.7,4.23
5-19,r_only,86.7,141.8,57.5,20.0,0.0,74.3,5.73
5-20,recommended,100.0,167.4,102.0,83.3,0.0,76.4,6.00
5-20,balanced,100.0,185.1,70.5,13.3,0.0,70.3,6.00
5-20,physical_only,93.3,214.5,48.2,0.0,0.0,64.4,6.00
5-20,arcane_heavy,73.3,185.0,74.1,13.3,0.0,68.1,6.00
5-20,holy_heavy,40.0,186.8,54.0,3.3,0.0,49.0,5.93
5-20,no_blocker,80.0,178.8,124.8,33.3,3.3,80.9,6.00
5-20,spam_cheapest,0.0,0.0,0.0,0.0,0.0,0.0,5.43
5-20,all_expensive,0.0,0.0,0.0,0.0,0.0,4.7,3.87
5-20,turtle,0.0,0.0,0.0,0.0,0.0,3.6,5.43
5-20,siege_heavy,0.0,0.0,0.0,0.0,0.0,14.8,5.83
5-20,c_only,23.3,171.6,35.0,13.3,0.0,51.2,5.73
5-20,r_only,100.0,174.7,70.9,56.7,0.0,72.3,6.00
